WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/06/06, 00:00:05.227, 46.402, -53.167, 9.80, 79.940, 71.340000, 9.360, 7.4, 7.4, 1006.5, 1006.4, 0.0, 0.0, 8.350, 7.540, 26, 21, 10.0, 10.1, 100.0, 100.0, 6.4, 6.2, 128.8, 121.0, 1008.6, 1008.5, -4.970, 375.890, 0.04, 31.2353, 5.2154, 96.700, 0.0, 1466.901, NAN, NAN, NAN, NAN
2024/06/06, 00:01:05.227, 46.403, -53.163, 10.06, 79.260, 85.220000, 9.780, 7.3, 7.3, 1006.7, 1006.3, 0.0, 0.0, 8.350, 7.540, 26, 20, 10.5, 10.2, 100.0, 100.0, 6.1, 5.5, 122.7, 113.2, 1008.8, 1008.4, -5.000, 375.210, 0.03, 31.2357, 5.2290, 96.400, 0.0, 1466.957, NAN, NAN, NAN, NAN
2024/06/06, 00:02:05.227, 46.403, -53.159, 10.09, 78.580, 79.830000, 9.760, 7.3, 7.3, 1006.6, 1006.5, 0.0, 0.0, 8.350, 7.540, 26, 20, 9.3, 10.3, 100.0, 100.0, 5.3, 5.8, 129.2, 115.6, 1008.7, 1008.6, -4.940, 374.520, 0.03, 31.2351, 5.2454, 96.700, 0.0, 1467.023, NAN, NAN, NAN, NAN
2024/06/06, 00:03:05.227, 46.404, -53.156, 10.26, 80.150, 78.540000, 10.060, 7.2, 7.3, 1006.7, 1006.5, 0.0, 0.0, 8.350, 7.540, 25, 19, 8.9, 9.3, 100.0, 100.0, 4.9, 4.8, 133.6, 121.3, 1008.8, 1008.6, -4.870, 374.500, 0.02, 31.2347, 5.2549, 97.000, 0.0, 1467.061, NAN, NAN, NAN, NAN
2024/06/06, 00:04:05.227, 46.404, -53.152, 9.87, 80.410, 72.890000, 9.470, 7.2, 7.2, 1006.6, 1006.6, 0.0, 0.0, 8.350, 7.540, 27, 22, 9.8, 9.8, 100.0, 100.0, 6.1, 5.8, 131.3, 123.7, 1008.7, 1008.7, -4.850, 375.260, 0.01, 31.2349, 5.2534, 96.400, 0.0, 1467.055, NAN, NAN, NAN, NAN
2024/06/06, 00:05:05.227, 46.405, -53.148, 9.94, 80.040, 82.810000, 9.570, 7.2, 7.2, 1006.8, 1006.3, 0.0, 0.0, 8.350, 7.540, 28, 22, 9.1, 10.2, 100.0, 100.0, 5.0, 5.7, 131.3, 117.2, 1008.9, 1008.4, -4.900, 376.420, 0.01, 31.2356, 5.2203, 97.000, 0.0, 1466.921, NAN, NAN, NAN, NAN
2024/06/06, 00:06:05.227, 46.405, -53.144, 10.19, 79.210, 78.640000, 9.800, 7.3, 7.3, 1006.7, 1006.3, 0.0, 0.0, 8.350, 7.540, 27, 22, 10.2, 10.0, 100.0, 100.0, 6.2, 5.7, 128.5, 121.3, 1008.8, 1008.4, -5.040, 376.050, 0.01, 31.2355, 5.1739, 96.400, 0.0, 1466.731, NAN, NAN, NAN, NAN
2024/06/06, 00:07:05.227, 46.406, -53.140, 9.93, 79.600, 80.080000, 9.580, 7.3, 7.4, 1006.7, 1006.6, 0.0, 0.0, 8.350, 7.540, 28, 22, 10.5, 10.1, 100.0, 100.0, 6.5, 5.8, 127.8, 119.6, 1008.8, 1008.7, -5.030, 376.410, 0.00, 31.2351, 5.1331, 97.600, 0.0, 1466.564, NAN, NAN, NAN, NAN
2024/06/06, 00:08:05.228, 46.407, -53.136, 10.11, 81.330, 76.690000, 10.310, 7.4, 7.4, 1006.4, 1006.6, 0.0, 0.0, 8.350, 7.540, 29, 22, 10.2, 10.8, 100.0, 100.0, 6.4, 6.4, 136.7, 124.0, 1008.5, 1008.7, -5.050, 376.970, 0.00, 31.2343, 5.1129, 96.100, 0.0, 1466.480, NAN, NAN, NAN, NAN
2024/06/06, 00:09:05.228, 46.407, -53.133, 10.04, 80.710, 80.280000, 9.880, 7.5, 7.5, 1006.7, 1006.4, 0.0, 0.0, 8.350, 7.540, 29, 23, 10.0, 10.5, 100.0, 100.0, 6.2, 6.3, 134.5, 123.7, 1008.8, 1008.5, -5.130, 377.440, -0.00, 31.2355, 5.1102, 97.300, 0.0, 1466.471, NAN, NAN, NAN, NAN
2024/06/06, 00:10:05.228, 46.408, -53.129, 10.08, 79.820, 83.570000, 9.790, 7.6, 7.6, 1006.7, 1006.5, 0.0, 0.0, 8.350, 7.540, 30, 23, 9.1, 10.3, 100.0, 100.0, 5.3, 5.9, 137.2, 121.3, 1008.8, 1008.6, -5.160, 376.890, -0.01, 31.2353, 5.1179, 97.000, 0.0, 1466.502, NAN, NAN, NAN, NAN
2024/06/06, 00:11:05.228, 46.408, -53.125, 9.77, 77.680, 78.370000, 9.700, 7.6, 7.6, 1006.3, 1006.9, 0.0, 0.0, 8.350, 7.540, 30, 23, 9.7, 9.9, 100.0, 100.0, 6.1, 5.8, 133.5, 122.1, 1008.4, 1009.0, -5.000, 376.310, -0.00, 31.2350, 5.1294, 96.700, 0.0, 1466.548, NAN, NAN, NAN, NAN
2024/06/06, 00:12:05.228, 46.409, -53.121, 10.04, 79.730, 75.680000, 9.390, 7.6, 7.6, 1006.5, 1006.4, 0.0, 0.0, 8.350, 7.540, 28, 24, 9.3, 10.2, 100.0, 100.0, 5.7, 6.2, 133.1, 123.7, 1008.6, 1008.5, -5.130, 378.970, -0.01, 31.2360, 5.1299, 96.700, 0.0, 1466.552, NAN, NAN, NAN, NAN
2024/06/06, 00:13:05.228, 46.409, -53.118, 9.84, 78.230, 83.300000, 9.240, 7.8, 7.6, 1006.7, 1006.4, 0.0, 0.0, 8.350, 7.540, 28, 23, 10.0, 10.4, 100.0, 100.0, 6.0, 6.2, 125.7, 116.6, 1008.8, 1008.5, -5.070, 376.840, -0.01, 31.2369, 5.1410, 95.800, 0.0, 1466.598, NAN, NAN, NAN, NAN
2024/06/06, 00:14:05.228, 46.410, -53.114, 9.30, 79.590, 74.190000, 9.120, 7.7, 7.7, 1006.9, 1006.8, 0.0, 0.0, 8.350, 7.540, 29, 24, 9.2, 10.1, 100.0, 100.0, 5.8, 6.3, 133.9, 123.2, 1009.0, 1008.9, -5.020, 375.570, -0.01, 31.2350, 5.1529, 96.400, 0.0, 1466.645, NAN, NAN, NAN, NAN
2024/06/06, 00:15:05.228, 46.410, -53.110, 9.42, 77.290, 77.090000, 9.260, 7.5, 7.6, 1006.4, 1006.8, 0.0, 0.0, 8.350, 7.540, 28, 23, 9.6, 10.5, 100.0, 100.0, 5.8, 6.4, 127.5, 116.9, 1008.5, 1008.9, -4.820, 374.800, -0.01, 31.2353, 5.1615, 97.000, 0.0, 1466.680, NAN, NAN, NAN, NAN
2024/06/06, 00:16:05.228, 46.411, -53.107, 9.34, 78.930, 79.450000, 9.490, 7.4, 7.4, 1006.7, 1006.6, 0.0, 0.0, 8.350, 7.540, 28, 23, 10.3, 10.3, 100.0, 100.0, 6.5, 6.2, 128.4, 120.8, 1008.8, 1008.7, -4.680, 374.610, -0.01, 31.2363, 5.1630, 96.100, 0.0, 1466.688, NAN, NAN, NAN, NAN
2024/06/06, 00:17:05.228, 46.411, -53.103, 9.32, 78.740, 78.760000, 9.510, 7.2, 7.3, 1006.8, 1006.6, 0.0, 0.0, 8.350, 7.540, 28, 22, 10.2, 10.8, 100.0, 100.0, 6.3, 6.5, 128.0, 116.9, 1008.9, 1008.7, -4.840, 375.700, -0.01, 31.2360, 5.1679, 96.400, 0.0, 1466.707, NAN, NAN, NAN, NAN
2024/06/06, 00:18:05.228, 46.412, -53.099, 9.90, 79.520, 76.580000, 9.750, 7.2, 7.3, 1006.6, 1006.6, 0.0, 0.1, 8.350, 7.550, 25, 20, 10.1, 10.4, 100.0, 100.0, 6.1, 6.0, 126.4, 117.4, 1008.7, 1008.7, -4.860, 375.060, -0.01, 31.2364, 5.1498, 96.700, 0.0, 1466.634, NAN, NAN, NAN, NAN
2024/06/06, 00:19:05.228, 46.413, -53.096, 10.04, 78.880, 76.730000, 9.910, 7.2, 7.2, 1006.5, 1006.8, 0.0, 0.1, 8.350, 7.550, 22, 17, 11.4, 11.1, 100.0, 100.0, 7.0, 6.5, 117.4, 110.1, 1008.6, 1008.9, -4.700, 372.960, -0.01, 31.2362, 5.1365, 96.400, 0.0, 1466.579, NAN, NAN, NAN, NAN
2024/06/06, 00:20:05.228, 46.413, -53.092, 10.09, 78.290, 81.060000, 9.650, 7.1, 7.1, 1006.7, 1006.6, 0.0, 0.0, 8.350, 7.550, 22, 18, 11.3, 11.0, 100.0, 100.0, 6.9, 6.4, 114.6, 108.7, 1008.8, 1008.7, -4.720, 374.110, -0.01, 31.2382, 5.1540, 97.000, 0.0, 1466.653, NAN, NAN, NAN, NAN
2024/06/06, 00:21:05.228, 46.414, -53.088, 10.00, 78.600, 76.390000, 9.730, 7.1, 7.1, 1006.5, 1006.8, 0.0, 0.0, 8.350, 7.550, 22, 17, 10.0, 10.7, 100.0, 100.0, 5.8, 6.2, 121.6, 111.3, 1008.6, 1008.9, -4.830, 373.260, -0.01, 31.2365, 5.1446, 96.700, 0.0, 1466.613, NAN, NAN, NAN, NAN
2024/06/06, 00:22:05.228, 46.415, -53.084, 9.72, 78.950, 77.350000, 9.510, 7.0, 7.1, 1006.8, 1006.5, 1.0, 0.8, 8.370, 7.560, 23, 18, 11.5, 11.0, 100.0, 100.0, 7.5, 6.7, 119.0, 112.6, 1008.9, 1008.6, -4.800, 374.070, -0.01, 31.2368, 5.1302, 97.000, 0.0, 1466.554, NAN, NAN, NAN, NAN
2024/06/06, 00:23:05.229, 46.415, -53.080, 9.81, 80.300, 75.860000, 9.510, 7.1, 7.1, 1006.7, 1006.6, 0.0, 0.5, 8.370, 7.570, 23, 19, 10.1, 11.0, 100.0, 100.0, 6.1, 6.7, 124.0, 115.2, 1008.8, 1008.7, -4.940, 373.930, -0.01, 31.2365, 5.1391, 96.700, 0.0, 1466.590, NAN, NAN, NAN, NAN
2024/06/06, 00:24:05.229, 46.416, -53.076, 9.57, 80.570, 77.330000, 9.940, 7.2, 7.2, 1006.8, 1006.6, 0.0, 0.0, 8.370, 7.570, 24, 18, 10.2, 11.0, 100.0, 100.0, 6.2, 6.6, 127.7, 115.8, 1008.9, 1008.7, -5.070, 374.030, -0.01, 31.2354, 5.1540, 97.300, 0.0, 1466.650, NAN, NAN, NAN, NAN
2024/06/06, 00:25:05.229, 46.416, -53.073, 9.19, 78.830, 76.740000, 9.620, 7.1, 7.2, 1006.7, 1006.8, 0.5, 0.7, 8.380, 7.590, 25, 20, 11.2, 10.5, 100.0, 100.0, 7.1, 6.1, 121.4, 115.3, 1008.8, 1008.9, -4.860, 373.690, -0.01, 31.2369, 5.1650, 96.700, 0.0, 1466.697, NAN, NAN, NAN, NAN
2024/06/06, 00:26:05.229, 46.417, -53.069, 9.67, 78.610, 77.150000, 10.050, 7.0, 7.1, 1006.8, 1006.7, 0.3, 0.3, 8.390, 7.590, 23, 18, 11.4, 10.8, 100.0, 100.0, 7.1, 6.2, 119.7, 113.2, 1008.9, 1008.8, -4.860, 374.930, -0.01, 31.2364, 5.1775, 95.800, 0.0, 1466.747, NAN, NAN, NAN, NAN
2024/06/06, 00:27:05.229, 46.418, -53.065, 9.89, 79.230, 77.240000, 9.860, 7.0, 7.1, 1006.6, 1006.9, 0.0, 0.0, 8.390, 7.590, 24, 18, 11.8, 11.0, 100.0, 100.0, 7.5, 6.4, 119.7, 112.0, 1008.7, 1009.0, -5.000, 376.480, -0.01, 31.2382, 5.1852, 96.400, 0.0, 1466.781, NAN, NAN, NAN, NAN
2024/06/06, 00:28:05.229, 46.418, -53.061, 10.01, 78.780, 68.720000, 10.040, 7.1, 7.1, 1006.8, 1006.5, 0.0, 0.0, 8.390, 7.590, 25, 19, 11.8, 11.3, 100.0, 100.0, 7.9, 7.0, 123.8, 116.3, 1008.9, 1008.6, -5.030, 377.470, -0.01, 31.2387, 5.1937, 97.300, 0.0, 1466.816, NAN, NAN, NAN, NAN
2024/06/06, 00:29:05.229, 46.419, -53.057, 9.76, 79.620, 74.140000, 9.980, 7.1, 7.2, 1006.4, 1006.9, 0.0, 0.0, 8.390, 7.590, 25, 20, 11.2, 11.2, 100.0, 100.0, 7.1, 6.8, 124.7, 117.1, 1008.5, 1009.0, -5.040, 377.440, -0.01, 31.2383, 5.2123, 96.400, 0.0, 1466.892, NAN, NAN, NAN, NAN
2024/06/06, 00:30:05.229, 46.419, -53.054, 9.50, 80.180, 83.220000, 9.430, 7.2, 7.2, 1006.5, 1006.6, 0.0, 0.0, 8.390, 7.590, 25, 21, 11.2, 10.8, 100.0, 100.0, 7.1, 6.5, 121.8, 116.5, 1008.6, 1008.7, -5.090, 376.850, -0.01, 31.2387, 5.2266, 97.000, 0.0, 1466.951, NAN, NAN, NAN, NAN
2024/06/06, 00:31:05.229, 46.420, -53.050, 9.56, 78.520, 74.320000, 9.650, 7.1, 7.2, 1006.5, 1006.9, 0.0, 0.0, 8.390, 7.590, 26, 21, 11.3, 10.9, 100.0, 100.0, 7.2, 6.5, 121.9, 115.1, 1008.6, 1009.0, -4.940, 376.280, -0.01, 31.2388, 5.2496, 95.800, 0.0, 1467.045, NAN, NAN, NAN, NAN
2024/06/06, 00:32:05.229, 46.420, -53.046, 9.69, 79.520, 79.150000, 9.970, 7.1, 7.2, 1006.6, 1006.6, 0.0, 0.0, 8.390, 7.590, 24, 21, 11.0, 10.6, 100.0, 100.0, 6.7, 6.1, 122.1, 118.4, 1008.7, 1008.7, -4.990, 376.080, -0.02, 31.2378, 5.2621, 96.700, 0.0, 1467.094, NAN, NAN, NAN, NAN
2024/06/06, 00:33:05.229, 46.421, -53.042, 9.91, 78.720, 77.750000, 9.950, 7.1, 7.1, 1006.7, 1006.8, 0.0, 0.0, 8.390, 7.590, 25, 19, 11.8, 11.2, 100.0, 100.0, 7.5, 6.6, 120.6, 112.5, 1008.8, 1008.9, -5.000, 374.920, -0.01, 31.2397, 5.2586, 95.800, 0.0, 1467.082, NAN, NAN, NAN, NAN
2024/06/06, 00:34:05.229, 46.422, -53.038, 9.85, 79.310, 78.180000, 10.030, 7.1, 7.1, 1006.6, 1006.8, 0.0, 0.0, 8.390, 7.590, 24, 19, 11.6, 11.0, 100.0, 100.0, 7.2, 6.3, 120.1, 113.5, 1008.7, 1008.9, -4.940, 374.880, -0.01, 31.2384, 5.2683, 96.100, 0.0, 1467.120, NAN, NAN, NAN, NAN
2024/06/06, 00:35:05.229, 46.422, -53.034, 9.86, 78.980, 70.810000, 9.980, 7.1, 7.1, 1006.5, 1007.0, 0.0, 0.0, 8.390, 7.590, 25, 20, 11.6, 11.1, 100.0, 100.0, 7.7, 6.9, 124.3, 118.3, 1008.6, 1009.1, -4.950, 375.620, -0.01, 31.2391, 5.2506, 97.000, 0.0, 1467.049, NAN, NAN, NAN, NAN
2024/06/06, 00:36:05.229, 46.423, -53.030, 9.75, 78.600, 76.330000, 9.850, 7.1, 7.1, 1006.8, 1006.8, 0.0, 0.0, 8.390, 7.590, 23, 19, 11.0, 11.0, 100.0, 100.0, 6.7, 6.5, 119.7, 113.4, 1008.9, 1008.9, -4.960, 375.090, -0.02, 31.2392, 5.2416, 96.100, 0.0, 1467.012, NAN, NAN, NAN, NAN
2024/06/06, 00:37:05.229, 46.423, -53.027, 9.46, 79.600, 83.910000, 9.820, 7.1, 7.1, 1006.8, 1006.8, 0.0, 0.0, 8.390, 7.590, 24, 19, 11.4, 10.9, 100.0, 100.0, 6.9, 6.2, 118.8, 111.6, 1008.9, 1008.9, -4.960, 375.080, -0.01, 31.2399, 5.2464, 96.400, 0.0, 1467.033, NAN, NAN, NAN, NAN
2024/06/06, 00:38:05.229, 46.424, -53.023, 9.68, 78.510, 81.350000, 9.860, 7.1, 7.1, 1006.9, 1006.6, 0.0, 0.0, 8.390, 7.590, 25, 20, 11.0, 10.9, 100.0, 100.0, 6.8, 6.4, 122.4, 114.8, 1009.0, 1008.7, -5.040, 375.510, -0.01, 31.2389, 5.2387, 96.400, 0.0, 1467.000, NAN, NAN, NAN, NAN
2024/06/06, 00:39:05.230, 46.424, -53.019, 9.94, 79.000, 79.010000, 10.170, 7.1, 7.2, 1006.9, 1006.8, 0.0, 0.0, 8.390, 7.590, 26, 19, 11.2, 11.0, 100.0, 100.0, 6.9, 6.3, 124.3, 113.5, 1009.0, 1008.9, -5.060, 375.750, -0.01, 31.2384, 5.2444, 96.400, 0.0, 1467.023, NAN, NAN, NAN, NAN
2024/06/06, 00:40:05.230, 46.425, -53.015, 10.20, 79.490, 84.720000, 10.320, 7.2, 7.2, 1006.6, 1006.7, 0.0, 0.1, 8.390, 7.590, 25, 19, 11.3, 11.0, 100.0, 100.0, 6.8, 6.1, 122.5, 113.3, 1008.7, 1008.8, -5.100, 376.230, -0.02, 31.2391, 5.2700, 97.000, 0.0, 1467.128, NAN, NAN, NAN, NAN
2024/06/06, 00:41:05.230, 46.426, -53.011, 9.78, 78.900, 73.190000, 9.730, 7.2, 7.3, 1006.5, 1006.9, 1.4, 0.8, 8.410, 7.610, 24, 19, 11.1, 10.8, 100.0, 100.0, 7.0, 6.4, 121.3, 114.2, 1008.6, 1009.0, -5.140, 375.190, -0.01, 31.2387, 5.3023, 97.300, 0.0, 1467.259, NAN, NAN, NAN, NAN
2024/06/06, 00:42:05.230, 46.426, -53.007, 9.92, 78.480, 75.970000, 9.930, 7.3, 7.3, 1006.8, 1006.6, 1.0, 0.7, 8.430, 7.620, 24, 20, 10.3, 10.9, 100.0, 100.0, 6.1, 6.4, 123.2, 114.9, 1008.9, 1008.7, -5.050, 375.690, -0.01, 31.2380, 5.3072, 96.100, 0.0, 1467.279, NAN, NAN, NAN, NAN
2024/06/06, 00:43:05.230, 46.427, -53.003, 9.99, 79.310, 74.460000, 9.960, 7.3, 7.3, 1006.7, 1006.6, 0.0, 0.2, 8.430, 7.620, 25, 20, 11.4, 10.7, 100.0, 100.0, 7.2, 6.3, 123.1, 117.2, 1008.8, 1008.7, -5.090, 374.770, -0.02, 31.2384, 5.2956, 96.400, 0.0, 1467.232, NAN, NAN, NAN, NAN
2024/06/06, 00:44:05.230, 46.427, -52.999, 9.99, 79.370, 81.680000, 10.450, 7.3, 7.3, 1006.6, 1006.6, 0.0, 0.2, 8.430, 7.630, 24, 20, 10.3, 11.0, 100.0, 100.0, 5.9, 6.3, 125.9, 117.0, 1008.7, 1008.7, -5.150, 374.810, -0.02, 31.2388, 5.3022, 98.000, 0.0, 1467.259, NAN, NAN, NAN, NAN
2024/06/06, 00:45:05.230, 46.428, -52.995, 9.52, 79.260, 75.110000, 9.550, 7.2, 7.3, 1006.9, 1006.4, 0.0, 0.0, 8.430, 7.630, 25, 19, 10.2, 10.5, 100.0, 100.0, 6.4, 6.3, 126.8, 116.7, 1009.0, 1008.5, -5.030, 375.690, -0.01, 31.2377, 5.3072, 95.800, 0.0, 1467.278, NAN, NAN, NAN, NAN
2024/06/06, 00:46:05.230, 46.429, -52.992, 9.13, 78.180, 77.540000, 9.310, 7.3, 7.3, 1006.6, 1006.8, 0.0, 0.0, 8.430, 7.630, 25, 19, 10.7, 10.3, 100.0, 100.0, 6.6, 6.0, 120.5, 111.9, 1008.7, 1008.9, -5.040, 375.910, -0.02, 31.2381, 5.3082, 96.100, 0.0, 1467.283, NAN, NAN, NAN, NAN
2024/06/06, 00:47:05.230, 46.429, -52.988, 9.71, 77.480, 80.570000, 9.540, 7.3, 7.3, 1006.6, 1006.6, 0.0, 0.0, 8.430, 7.630, 24, 20, 11.1, 10.8, 100.0, 100.0, 6.8, 6.3, 116.6, 110.7, 1008.7, 1008.7, -5.110, 375.480, -0.01, 31.2392, 5.3081, 96.700, 0.0, 1467.284, NAN, NAN, NAN, NAN
2024/06/06, 00:48:05.230, 46.430, -52.984, 9.53, 78.090, 77.750000, 9.900, 7.3, 7.3, 1006.7, 1006.6, 0.0, 0.0, 8.430, 7.630, 25, 20, 9.9, 10.1, 100.0, 100.0, 5.7, 5.6, 125.5, 116.6, 1008.8, 1008.7, -5.020, 376.240, -0.02, 31.2378, 5.3084, 96.100, 0.0, 1467.283, NAN, NAN, NAN, NAN
2024/06/06, 00:49:05.230, 46.430, -52.980, 9.86, 76.840, 73.180000, 10.090, 7.3, 7.3, 1006.6, 1006.8, 0.0, 0.0, 8.430, 7.630, 26, 21, 11.0, 10.8, 100.0, 100.0, 6.8, 6.3, 123.4, 116.2, 1008.7, 1008.9, -4.950, 375.390, -0.02, 31.2384, 5.3091, 97.000, 0.0, 1467.287, NAN, NAN, NAN, NAN
2024/06/06, 00:50:05.230, 46.431, -52.976, 9.77, 78.040, 74.160000, 9.780, 7.4, 7.4, 1006.7, 1006.6, 0.0, 0.0, 8.430, 7.630, 27, 23, 11.7, 11.0, 100.0, 100.0, 7.7, 6.8, 123.6, 119.4, 1008.8, 1008.7, -5.090, 377.420, -0.01, 31.2374, 5.3114, 96.700, 0.0, 1467.295, NAN, NAN, NAN, NAN
2024/06/06, 00:51:05.230, 46.432, -52.973, 9.89, 77.420, 74.880000, 9.650, 7.5, 7.5, 1006.8, 1006.5, 0.0, 0.0, 8.430, 7.630, 28, 21, 10.5, 10.6, 100.0, 100.0, 6.6, 6.3, 126.7, 115.5, 1008.9, 1008.6, -5.210, 377.190, -0.01, 31.2380, 5.3166, 96.400, 0.0, 1467.317, NAN, NAN, NAN, NAN
2024/06/06, 00:52:05.230, 46.432, -52.969, 9.54, 78.750, 80.920000, 9.390, 7.4, 7.5, 1006.8, 1006.7, 0.0, 0.0, 8.430, 7.630, 25, 20, 10.5, 10.4, 100.0, 100.0, 6.5, 6.2, 123.0, 115.4, 1008.9, 1008.8, -5.000, 375.120, -0.02, 31.2373, 5.3256, 97.000, 0.0, 1467.353, NAN, NAN, NAN, NAN
2024/06/06, 00:53:05.230, 46.433, -52.965, 9.72, 76.210, 80.380000, 9.890, 7.2, 7.3, 1006.5, 1006.8, 0.0, 0.0, 8.430, 7.630, 26, 20, 10.2, 10.3, 100.0, 100.0, 6.0, 5.7, 122.9, 112.6, 1008.6, 1008.9, -4.890, 374.770, -0.02, 31.2376, 5.3312, 95.800, 0.0, 1467.376, NAN, NAN, NAN, NAN
2024/06/06, 00:54:05.230, 46.433, -52.961, 9.99, 78.000, 81.300000, 9.500, 7.2, 7.3, 1006.8, 1006.4, 0.0, 0.0, 8.430, 7.630, 22, 19, 9.3, 10.5, 100.0, 100.0, 5.2, 6.2, 121.9, 113.0, 1008.9, 1008.5, -4.900, 375.220, -0.01, 31.2380, 5.3488, 97.000, 0.0, 1467.448, NAN, NAN, NAN, NAN
2024/06/06, 00:55:05.231, 46.434, -52.957, 9.64, 76.840, 77.340000, 9.780, 7.2, 7.3, 1006.6, 1006.6, 0.0, 0.0, 8.430, 7.630, 25, 20, 11.1, 10.7, 100.0, 100.0, 6.9, 6.2, 119.7, 112.8, 1008.7, 1008.7, -4.890, 374.990, -0.02, 31.2371, 5.3673, 96.400, 0.0, 1467.522, NAN, NAN, NAN, NAN
2024/06/06, 00:56:05.231, 46.435, -52.953, 9.96, 77.360, 76.570000, 10.250, 7.2, 7.3, 1006.6, 1006.4, 0.0, 0.0, 8.430, 7.630, 25, 20, 11.4, 10.7, 100.0, 100.0, 7.0, 6.0, 120.9, 114.7, 1008.7, 1008.5, -4.980, 375.000, -0.02, 31.2366, 5.3753, 96.700, 0.0, 1467.554, NAN, NAN, NAN, NAN
2024/06/06, 00:57:05.231, 46.435, -52.949, 10.16, 76.670, 80.090000, 10.420, 7.2, 7.3, 1006.6, 1006.6, 0.0, 0.0, 8.430, 7.630, 23, 18, 10.6, 10.6, 100.0, 100.0, 6.0, 5.7, 119.3, 110.6, 1008.7, 1008.7, -4.870, 375.170, -0.01, 31.2361, 5.3831, 96.400, 0.0, 1467.585, NAN, NAN, NAN, NAN
2024/06/06, 00:58:05.231, 46.436, -52.945, 9.85, 77.600, 73.440000, 9.900, 7.2, 7.2, 1006.5, 1006.6, 0.0, 0.0, 8.430, 7.630, 24, 19, 11.3, 10.7, 100.0, 100.0, 7.0, 6.2, 119.3, 112.8, 1008.6, 1008.7, -4.930, 375.250, -0.02, 31.2356, 5.3904, 96.700, 0.0, 1467.614, NAN, NAN, NAN, NAN
2024/06/06, 00:59:05.231, 46.437, -52.941, 10.22, 76.000, 76.820000, 10.020, 7.2, 7.2, 1006.5, 1006.5, 0.0, 0.0, 8.430, 7.630, 24, 19, 11.1, 11.3, 100.0, 100.0, 6.7, 6.6, 117.9, 109.4, 1008.6, 1008.6, -5.060, 376.890, -0.02, 31.2365, 5.3965, 97.300, 0.0, 1467.640, NAN, NAN, NAN, NAN
2024/06/06, 01:00:05.231, 46.437, -52.937, 9.76, 79.490, 70.500000, 10.470, 7.3, 7.3, 1006.6, 1006.3, 0.0, 0.0, 8.430, 7.630, 24, 19, 11.1, 11.4, 100.0, 100.0, 6.8, 6.7, 124.7, 116.0, 1008.7, 1008.4, -5.150, 377.400, -0.02, 31.2346, 5.4043, 96.700, 0.0, 1467.669, NAN, NAN, NAN, NAN
