WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/06/11, 00:00:32.887, 59.964, -39.550, 0.14, 102.470, 214.040000, 0.280, 8.1, 8.1, 1004.3, 1004.7, 1.6, 1.4, 24.370, 21.380, 1, 356, 12.4, 11.5, 100.0, 100.0, 12.4, 11.5, 102.8, 97.8, 1006.4, 1006.8, -4.420, 372.630, 2.52, 34.8022, 6.6540, 317.200, 35.6, 1477.150, NAN, NAN, NAN, NAN
2024/06/11, 00:01:32.887, 59.964, -39.550, 0.14, 103.300, 0.390000, 0.190, 8.1, 8.1, 1004.5, 1004.8, 1.1, 0.7, 24.380, 21.390, 359, 354, 13.3, 13.0, 100.0, 100.0, 13.3, 13.0, 102.7, 97.7, 1006.6, 1006.9, -4.410, 372.890, 2.38, 34.8044, 6.6535, 310.200, 35.5, 1477.150, NAN, NAN, NAN, NAN
2024/06/11, 00:02:32.887, 59.964, -39.550, 0.06, 102.470, 6.300000, 0.490, 8.1, 8.2, 1004.5, 1004.8, 0.4, 0.4, 24.390, 21.400, 1, 357, 11.7, 11.9, 100.0, 100.0, 11.7, 11.9, 104.7, 100.7, 1006.6, 1006.9, -4.440, 372.570, 2.26, 34.8032, 6.6531, 311.300, 35.8, 1477.147, NAN, NAN, NAN, NAN
2024/06/11, 00:03:32.887, 59.964, -39.550, -0.17, 99.410, 352.060000, 0.910, 8.1, 8.1, 1004.3, 1004.5, 0.7, 0.8, 24.410, 21.410, 358, 352, 10.9, 10.8, 100.0, 100.0, 11.3, 11.2, 98.8, 93.0, 1006.4, 1006.6, -4.470, 372.430, 2.03, 34.8047, 6.6536, 309.900, 35.6, 1477.151, NAN, NAN, NAN, NAN
2024/06/11, 00:04:32.887, 59.964, -39.550, 0.28, 101.980, 292.910000, 1.120, 8.1, 8.1, 1004.0, 1004.3, 0.4, 0.5, 24.410, 21.420, 359, 352, 11.0, 10.7, 100.0, 100.0, 11.4, 11.1, 98.7, 91.9, 1006.1, 1006.4, -4.490, 371.940, 1.88, 34.8054, 6.6554, 309.900, 35.4, 1477.159, NAN, NAN, NAN, NAN
2024/06/11, 00:05:32.887, 59.965, -39.550, 0.60, 102.980, 165.540000, 0.750, 8.0, 8.1, 1004.3, 1004.5, 0.2, 0.2, 24.420, 21.430, 2, 357, 11.9, 11.1, 100.0, 100.0, 11.9, 11.1, 106.8, 102.0, 1006.4, 1006.6, -4.590, 372.380, 1.66, 34.8023, 6.6550, 310.800, 35.7, 1477.154, NAN, NAN, NAN, NAN
2024/06/11, 00:06:32.887, 59.965, -39.550, 0.04, 98.660, 315.380000, 0.500, 8.0, 8.1, 1004.4, 1004.1, 0.7, 0.7, 24.430, 21.440, 5, 0, 11.2, 10.9, 100.0, 100.0, 11.4, 11.1, 104.5, 99.6, 1006.5, 1006.2, -4.600, 372.160, 1.58, 34.8049, 6.6550, 311.200, 35.6, 1477.157, NAN, NAN, NAN, NAN
2024/06/11, 00:07:32.888, 59.965, -39.550, 0.24, 101.870, 17.560000, 0.470, 8.0, 8.1, 1004.1, 1004.5, 0.4, 0.5, 24.440, 21.450, 4, 357, 12.5, 11.7, 100.0, 100.0, 12.5, 11.7, 107.0, 100.1, 1006.2, 1006.6, -4.730, 372.730, 1.48, 34.8076, 6.6548, 309.900, 35.9, 1477.159, NAN, NAN, NAN, NAN
2024/06/11, 00:08:32.888, 59.965, -39.550, 0.36, 104.100, 356.330000, 0.780, 8.1, 8.1, 1004.3, 1004.3, 0.3, 0.6, 24.440, 21.460, 1, 354, 12.6, 11.6, 100.0, 100.0, 12.7, 11.6, 106.9, 100.1, 1006.4, 1006.4, -4.860, 372.900, 1.26, 34.8043, 6.6545, 311.300, 35.9, 1477.154, NAN, NAN, NAN, NAN
2024/06/11, 00:09:32.888, 59.965, -39.550, 0.18, 107.460, 202.670000, 0.990, 8.1, 8.2, 1004.3, 1004.5, 0.6, 1.1, 24.450, 21.480, 3, 357, 11.8, 11.6, 100.0, 100.0, 11.8, 11.7, 108.0, 102.0, 1006.4, 1006.6, -4.780, 372.140, 1.16, 34.8048, 6.6551, 313.200, 35.7, 1477.157, NAN, NAN, NAN, NAN
