WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/06/03, 00:10:52.528, 41.702, -69.049, 9.33, 64.980, 64.710000, 9.530, 15.1, 15.1, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 196, 172, 0.8, 1.3, 91.7, 91.8, 5.7, 6.2, 246.7, 242.8, 1014.0, 1014.0, -4.530, 361.630, 10.25, 30.8293, 14.2666, 121.100, 40.8, 1499.537, NAN, NAN, NAN, NAN
2024/06/03, 00:11:52.528, 41.703, -69.046, 9.19, 64.870, 64.690000, 9.580, 15.1, 15.1, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 123, 99, 0.3, 1.0, 91.7, 91.8, 5.1, 5.2, 241.6, 233.4, 1014.0, 1014.0, -4.790, 361.720, 9.08, 30.8334, 14.2361, 125.100, 40.8, 1499.443, NAN, NAN, NAN, NAN
2024/06/03, 00:12:52.528, 41.704, -69.043, 10.14, 64.020, 65.030000, 9.590, 15.1, 15.1, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 173, 182, 0.9, 1.4, 91.6, 91.6, 5.8, 6.3, 243.9, 245.3, 1014.0, 1014.0, -5.120, 361.800, 7.98, 30.8416, 14.1666, 126.000, 40.8, 1499.225, NAN, NAN, NAN, NAN
2024/06/03, 00:13:52.528, 41.705, -69.040, 9.65, 65.650, 65.310000, 9.650, 15.1, 15.2, 1012.0, 1011.9, 0.0, 0.0, 7.250, 6.610, 158, 229, 0.3, 1.1, 91.4, 91.3, 5.2, 5.7, 243.8, 253.4, 1014.1, 1014.0, -5.190, 361.420, 6.85, 30.8707, 14.2298, 126.900, 40.7, 1499.466, NAN, NAN, NAN, NAN
2024/06/03, 00:14:52.528, 41.706, -69.036, 9.64, 65.270, 64.500000, 9.740, 15.1, 15.2, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 211, 281, 0.7, 1.6, 91.3, 91.2, 5.6, 4.9, 248.4, 263.2, 1014.0, 1014.0, -5.420, 360.970, 5.99, 30.8505, 14.3093, 127.200, 40.8, 1499.701, NAN, NAN, NAN, NAN
2024/06/03, 00:15:52.528, 41.707, -69.033, 9.81, 65.390, 66.640000, 9.780, 15.1, 15.2, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 200, 271, 1.1, 1.1, 91.3, 91.2, 6.1, 5.1, 249.9, 258.8, 1014.0, 1014.0, -5.510, 361.400, 5.25, 30.8518, 14.3117, 127.200, 40.8, 1499.711, NAN, NAN, NAN, NAN
2024/06/03, 00:16:52.528, 41.709, -69.030, 10.05, 64.710, 63.710000, 10.010, 15.1, 15.2, 1012.0, 1011.9, 0.0, 0.0, 7.250, 6.610, 201, 274, 0.7, 1.7, 91.2, 91.2, 5.8, 5.3, 246.5, 262.6, 1014.1, 1014.0, -5.820, 361.330, 4.57, 30.8787, 14.2894, 130.300, 40.8, 1499.669, NAN, NAN, NAN, NAN
2024/06/03, 00:17:52.528, 41.710, -69.026, 9.97, 65.320, 65.380000, 10.200, 15.2, 15.2, 1011.9, 1012.0, 0.0, 0.0, 7.250, 6.610, 186, 269, 1.0, 1.1, 91.1, 91.1, 6.2, 5.4, 246.2, 257.0, 1014.0, 1014.1, -5.870, 361.040, 3.89, 30.9025, 13.9851, 132.400, 40.7, 1498.702, NAN, NAN, NAN, NAN
2024/06/03, 00:18:52.528, 41.711, -69.023, 9.85, 62.390, 62.220000, 9.970, 15.2, 15.2, 1012.0, 1011.9, 0.0, 0.0, 7.250, 6.610, 201, 220, 2.3, 2.7, 90.9, 91.0, 7.3, 7.4, 249.2, 256.3, 1014.1, 1014.0, -5.890, 361.290, 3.37, 30.9052, 13.7111, 137.900, 40.7, 1497.802, NAN, NAN, NAN, NAN
2024/06/03, 00:19:52.528, 41.712, -69.020, 9.87, 61.680, 62.000000, 9.920, 15.3, 15.3, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 214, 220, 1.9, 1.7, 90.4, 90.7, 6.8, 6.5, 250.7, 251.4, 1014.0, 1014.0, -5.740, 360.370, 2.92, 30.9113, 13.7490, 136.000, 40.6, 1497.935, NAN, NAN, NAN, NAN
2024/06/03, 00:20:52.528, 41.714, -69.016, 9.81, 61.620, 62.790000, 9.980, 15.3, 15.3, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 208, 229, 2.8, 2.0, 90.0, 90.3, 7.7, 6.6, 252.3, 255.8, 1014.0, 1014.0, -5.780, 360.320, 2.52, 30.9139, 13.9248, 131.500, 40.7, 1498.517, NAN, NAN, NAN, NAN
2024/06/03, 00:21:52.529, 41.715, -69.013, 9.91, 62.110, 64.730000, 9.910, 15.3, 15.3, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 208, 217, 2.4, 1.7, 89.8, 90.0, 7.3, 6.6, 252.6, 252.9, 1014.0, 1014.0, -5.700, 360.300, 2.16, 30.9236, 13.9933, 128.400, 40.9, 1498.754, NAN, NAN, NAN, NAN
2024/06/03, 00:22:52.529, 41.716, -69.010, 9.68, 62.130, 64.170000, 9.960, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 209, 225, 2.1, 2.0, 89.5, 89.8, 7.1, 6.7, 251.7, 255.6, 1014.0, 1014.0, -5.740, 360.010, 1.80, 30.9338, 14.0459, 128.800, 40.9, 1498.938, NAN, NAN, NAN, NAN
2024/06/03, 00:23:52.529, 41.717, -69.006, 9.84, 61.170, 63.030000, 9.870, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 193, 227, 1.6, 1.7, 89.4, 89.7, 6.7, 6.4, 246.1, 254.3, 1014.0, 1014.0, -5.780, 359.790, 1.53, 30.9517, 14.0749, 129.100, 40.8, 1499.054, NAN, NAN, NAN, NAN
2024/06/03, 00:24:52.529, 41.718, -69.003, 9.57, 61.610, 64.600000, 9.790, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 207, 222, 2.6, 2.3, 89.1, 89.5, 7.5, 7.0, 252.9, 256.7, 1014.0, 1014.0, -5.710, 359.610, 1.29, 30.9628, 14.0567, 127.200, 40.7, 1499.007, NAN, NAN, NAN, NAN
2024/06/03, 00:25:52.529, 41.720, -69.000, 9.59, 62.170, 64.790000, 9.840, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 207, 231, 2.2, 1.9, 89.0, 89.2, 7.1, 6.5, 251.8, 257.1, 1014.0, 1014.0, -5.900, 359.500, 1.08, 31.0013, 14.0180, 127.600, 40.8, 1498.926, NAN, NAN, NAN, NAN
2024/06/03, 00:26:52.529, 41.721, -68.997, 9.65, 61.460, 64.600000, 9.950, 15.5, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 202, 224, 2.1, 2.1, 88.9, 89.2, 7.1, 6.8, 249.9, 256.0, 1014.0, 1014.0, -5.920, 359.300, 0.91, 31.0147, 13.9751, 126.000, 40.8, 1498.801, NAN, NAN, NAN, NAN
2024/06/03, 00:27:52.529, 41.722, -68.993, 9.88, 62.210, 64.860000, 9.880, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 213, 236, 2.3, 1.9, 88.9, 89.1, 7.2, 6.4, 254.2, 258.6, 1014.0, 1014.0, -5.970, 358.910, 0.74, 31.0369, 13.9456, 127.800, 40.7, 1498.730, NAN, NAN, NAN, NAN
2024/06/03, 00:28:52.529, 41.723, -68.990, 9.75, 62.110, 64.930000, 9.920, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 202, 246, 1.7, 1.9, 88.9, 89.0, 6.7, 6.2, 249.4, 260.5, 1014.0, 1014.0, -6.060, 358.180, 0.62, 31.0550, 13.8927, 129.300, 40.7, 1498.577, NAN, NAN, NAN, NAN
2024/06/03, 00:29:52.529, 41.724, -68.987, 9.80, 61.380, 63.950000, 10.000, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 208, 247, 1.8, 1.7, 88.7, 88.9, 6.8, 6.1, 250.4, 258.5, 1014.0, 1014.0, -6.140, 357.200, 0.52, 31.1033, 13.8274, 137.600, 40.7, 1498.419, NAN, NAN, NAN, NAN
2024/06/03, 00:30:52.529, 41.726, -68.983, 9.85, 62.060, 63.780000, 9.880, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 202, 261, 1.4, 1.8, 88.7, 88.9, 6.4, 5.7, 248.3, 262.1, 1014.0, 1014.0, -6.220, 356.710, 0.43, 31.1554, 13.7455, 138.500, 40.7, 1498.210, NAN, NAN, NAN, NAN
2024/06/03, 00:31:52.529, 41.727, -68.980, 9.88, 61.730, 64.450000, 9.820, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 215, 261, 1.9, 1.6, 88.8, 89.0, 6.7, 5.6, 253.1, 260.7, 1014.0, 1014.0, -6.330, 356.270, 0.36, 31.1745, 13.6885, 135.200, 40.8, 1498.044, NAN, NAN, NAN, NAN
2024/06/03, 00:32:52.529, 41.728, -68.977, 9.87, 61.870, 64.170000, 9.880, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 215, 253, 1.6, 1.5, 88.7, 88.9, 6.5, 5.7, 251.6, 258.2, 1014.0, 1014.0, -6.380, 355.300, 0.29, 31.2062, 13.6458, 131.200, 40.8, 1497.940, NAN, NAN, NAN, NAN
2024/06/03, 00:33:52.529, 41.729, -68.974, 9.63, 61.850, 64.300000, 9.900, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 212, 239, 1.8, 2.0, 88.8, 89.0, 6.7, 6.4, 252.0, 259.5, 1014.0, 1014.0, -6.500, 355.350, 0.25, 31.2598, 13.5761, 134.800, 40.7, 1497.772, NAN, NAN, NAN, NAN
2024/06/03, 00:34:52.529, 41.730, -68.970, 9.84, 61.760, 64.170000, 9.900, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 206, 215, 1.5, 1.8, 88.7, 88.9, 6.5, 6.7, 249.3, 252.4, 1014.0, 1014.0, -6.430, 355.420, 0.21, 31.2887, 13.5018, 140.900, 40.6, 1497.560, NAN, NAN, NAN, NAN
2024/06/03, 00:35:52.529, 41.732, -68.967, 9.77, 60.770, 63.200000, 9.810, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 207, 221, 1.9, 1.5, 88.6, 88.9, 6.8, 6.3, 250.0, 251.9, 1014.0, 1014.0, -6.390, 354.990, 0.18, 31.3160, 13.4551, 141.900, 40.6, 1497.437, NAN, NAN, NAN, NAN
2024/06/03, 00:36:52.529, 41.733, -68.964, 9.72, 58.290, 60.790000, 9.710, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 207, 257, 2.0, 1.9, 88.6, 88.7, 6.9, 5.8, 247.7, 259.1, 1014.0, 1014.0, -6.420, 354.990, 0.15, 31.3479, 13.4073, 148.000, 40.7, 1497.315, NAN, NAN, NAN, NAN
2024/06/03, 00:37:52.529, 41.734, -68.961, 9.59, 58.230, 58.810000, 9.670, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 205, 234, 2.2, 2.0, 88.5, 88.7, 7.0, 6.4, 246.2, 253.4, 1014.0, 1014.0, -6.480, 354.760, 0.12, 31.3861, 13.3857, 154.400, 40.6, 1497.288, NAN, NAN, NAN, NAN
2024/06/03, 00:38:52.530, 41.736, -68.958, 9.71, 59.220, 59.690000, 9.760, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 210, 242, 2.0, 1.8, 88.5, 88.8, 6.8, 6.1, 248.1, 254.9, 1014.0, 1014.0, -6.480, 354.490, 0.10, 31.4099, 13.3822, 152.500, 40.8, 1497.305, NAN, NAN, NAN, NAN
2024/06/03, 00:39:52.530, 41.737, -68.954, 9.91, 59.220, 61.440000, 9.770, 15.5, 15.5, 1011.9, 1011.8, 0.0, 0.0, 7.250, 6.610, 207, 215, 2.1, 2.0, 88.5, 88.8, 7.0, 6.8, 248.3, 250.2, 1014.0, 1013.9, -6.490, 354.530, 0.08, 31.4284, 13.3860, 153.800, 40.6, 1497.339, NAN, NAN, NAN, NAN
2024/06/03, 00:40:52.530, 41.738, -68.951, 9.70, 58.950, 59.610000, 9.810, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 205, 208, 2.1, 2.4, 88.5, 88.9, 7.0, 7.3, 247.0, 248.6, 1014.0, 1014.0, -6.440, 355.150, 0.07, 31.4421, 13.3861, 155.300, 40.6, 1497.356, NAN, NAN, NAN, NAN
2024/06/03, 00:41:52.530, 41.740, -68.948, 9.92, 58.330, 60.270000, 9.820, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 207, 221, 2.2, 1.9, 88.5, 88.7, 7.1, 6.6, 247.7, 250.5, 1014.0, 1014.0, -6.440, 354.340, 0.06, 31.4532, 13.3796, 155.000, 40.6, 1497.347, NAN, NAN, NAN, NAN
2024/06/03, 00:42:52.530, 41.741, -68.945, 9.86, 59.250, 60.510000, 9.930, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 203, 215, 2.1, 2.1, 88.4, 88.7, 7.1, 6.9, 246.8, 250.2, 1014.0, 1014.0, -6.410, 353.900, 0.05, 31.4622, 13.3902, 154.700, 40.5, 1497.393, NAN, NAN, NAN, NAN
2024/06/03, 00:43:52.530, 41.742, -68.942, 10.06, 59.240, 60.160000, 10.040, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 206, 222, 2.3, 2.2, 88.4, 88.7, 7.3, 7.0, 247.9, 252.2, 1014.0, 1014.0, -6.520, 354.730, 0.04, 31.4711, 13.4037, 154.700, 40.5, 1497.449, NAN, NAN, NAN, NAN
2024/06/03, 00:44:52.530, 41.744, -68.938, 10.11, 58.570, 59.630000, 10.110, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 202, 215, 2.1, 2.2, 88.4, 88.7, 7.2, 7.1, 246.0, 249.9, 1014.0, 1014.0, -6.430, 354.180, 0.03, 31.4825, 13.4293, 151.300, 40.6, 1497.547, NAN, NAN, NAN, NAN
2024/06/03, 00:45:52.530, 41.745, -68.935, 10.19, 58.360, 59.610000, 10.120, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 205, 216, 2.4, 2.1, 88.5, 88.8, 7.5, 7.0, 247.5, 249.8, 1014.0, 1014.0, -6.420, 353.420, 0.02, 31.4891, 13.4600, 150.400, 40.7, 1497.657, NAN, NAN, NAN, NAN
2024/06/03, 00:46:52.530, 41.747, -68.932, 9.88, 59.070, 61.350000, 9.900, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 199, 215, 2.2, 1.1, 88.3, 88.5, 7.2, 6.0, 246.1, 246.7, 1014.0, 1014.0, -6.510, 352.130, 0.01, 31.4980, 13.4905, 147.600, 40.5, 1497.769, NAN, NAN, NAN, NAN
2024/06/03, 00:47:52.530, 41.748, -68.929, 9.69, 58.720, 61.180000, 9.830, 15.4, 15.4, 1012.0, 1011.9, 0.0, 0.0, 7.250, 6.610, 148, 152, 0.9, 1.4, 88.3, 88.5, 5.8, 6.3, 236.3, 234.8, 1014.1, 1014.0, -6.620, 351.030, 0.01, 31.5015, 13.5291, 148.600, 40.6, 1497.901, NAN, NAN, NAN, NAN
2024/06/03, 00:48:52.530, 41.749, -68.925, 9.66, 57.960, 60.140000, 9.870, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 181, 271, 0.5, 1.2, 88.3, 88.7, 5.6, 5.2, 240.0, 253.3, 1014.0, 1014.0, -6.930, 350.630, 0.00, 31.5131, 13.5556, 145.800, 40.6, 1498.002, NAN, NAN, NAN, NAN
2024/06/03, 00:49:52.530, 41.751, -68.922, 9.67, 59.530, 61.670000, 9.810, 15.4, 15.4, 1011.9, 1012.0, 0.0, 0.0, 7.250, 6.610, 197, 251, 2.0, 1.6, 88.9, 88.7, 7.0, 5.8, 245.8, 256.5, 1014.0, 1014.1, -7.050, 351.130, 0.00, 31.5236, 13.5656, 148.300, 40.5, 1498.048, NAN, NAN, NAN, NAN
2024/06/03, 00:50:52.530, 41.752, -68.919, 9.81, 58.370, 62.830000, 9.860, 15.4, 15.3, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 204, 216, 2.3, 2.4, 89.1, 89.3, 7.3, 7.2, 248.5, 252.4, 1014.0, 1014.0, -7.040, 351.470, 0.00, 31.5308, 13.5411, 150.700, 40.6, 1497.975, NAN, NAN, NAN, NAN
2024/06/03, 00:51:52.530, 41.753, -68.916, 9.62, 58.820, 62.310000, 9.770, 15.4, 15.4, 1011.9, 1012.0, 0.0, 0.0, 7.250, 6.610, 204, 218, 2.3, 2.2, 89.2, 89.4, 7.2, 6.9, 248.5, 252.4, 1014.0, 1014.1, -6.980, 351.680, 0.00, 31.5301, 13.5023, 152.300, 40.5, 1497.846, NAN, NAN, NAN, NAN
2024/06/03, 00:52:52.530, 41.754, -68.913, 9.62, 55.200, 61.050000, 9.590, 15.5, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 208, 226, 2.2, 1.9, 88.9, 89.2, 7.0, 6.5, 247.8, 251.9, 1014.0, 1014.0, -6.650, 351.410, -0.00, 31.5299, 13.4668, 153.500, 40.6, 1497.728, NAN, NAN, NAN, NAN
2024/06/03, 00:53:52.530, 41.756, -68.909, 9.46, 55.190, 59.070000, 9.660, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 213, 235, 2.5, 1.4, 88.5, 88.8, 7.2, 5.9, 248.5, 249.4, 1014.0, 1014.0, -6.590, 350.890, -0.01, 31.5278, 13.4436, 154.700, 40.6, 1497.648, NAN, NAN, NAN, NAN
2024/06/03, 00:54:52.531, 41.757, -68.906, 9.49, 55.550, 60.060000, 9.670, 15.5, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 208, 237, 2.5, 2.2, 88.4, 88.7, 7.3, 6.5, 247.7, 255.3, 1014.0, 1014.0, -6.600, 350.210, -0.01, 31.5241, 13.4065, 154.400, 40.5, 1497.520, NAN, NAN, NAN, NAN
2024/06/03, 00:55:52.531, 41.759, -68.903, 9.22, 53.320, 56.320000, 9.370, 15.5, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 216, 231, 2.7, 1.6, 88.5, 88.8, 7.2, 6.0, 248.2, 248.0, 1014.0, 1014.0, -6.560, 349.430, -0.01, 31.5204, 13.3774, 148.600, 40.6, 1497.419, NAN, NAN, NAN, NAN
2024/06/03, 00:56:52.531, 41.760, -68.900, 9.31, 54.250, 58.780000, 9.530, 15.4, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 203, 205, 2.7, 2.8, 88.5, 88.7, 7.5, 7.6, 245.3, 246.2, 1014.0, 1014.0, -6.570, 347.960, -0.01, 31.5117, 13.4617, 141.200, 40.5, 1497.689, NAN, NAN, NAN, NAN
2024/06/03, 00:57:52.531, 41.761, -68.897, 9.38, 53.000, 56.330000, 9.510, 15.4, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 200, 208, 3.2, 2.3, 88.6, 88.6, 8.0, 7.0, 243.0, 244.3, 1014.0, 1014.0, -6.620, 346.290, -0.01, 31.4786, 13.5704, 139.200, 40.5, 1498.011, NAN, NAN, NAN, NAN
2024/06/03, 00:58:52.531, 41.763, -68.894, 9.51, 53.430, 57.410000, 9.710, 15.4, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 205, 215, 2.9, 2.5, 88.5, 88.6, 7.8, 7.2, 245.0, 247.6, 1014.0, 1014.0, -6.680, 346.090, -0.01, 31.4630, 13.6616, 140.900, 40.6, 1498.294, NAN, NAN, NAN, NAN
2024/06/03, 00:59:52.531, 41.764, -68.891, 9.40, 55.850, 59.690000, 9.660, 15.4, 15.5, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 200, 218, 2.2, 2.0, 88.4, 88.5, 7.1, 6.7, 244.5, 249.2, 1014.0, 1014.0, -6.610, 344.890, -0.01, 31.4593, 13.7171, 141.200, 40.6, 1498.473, NAN, NAN, NAN, NAN
2024/06/03, 01:00:52.531, 41.766, -68.888, 9.48, 55.330, 58.660000, 9.660, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 205, 218, 1.8, 1.4, 88.4, 88.4, 6.7, 6.2, 244.6, 246.3, 1014.0, 1014.0, -6.730, 343.980, -0.01, 31.4619, 13.7446, 144.900, 40.6, 1498.567, NAN, NAN, NAN, NAN
2024/06/03, 01:01:52.531, 41.767, -68.885, 9.57, 55.970, 60.300000, 9.780, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 197, 226, 2.0, 1.4, 88.4, 88.5, 7.0, 6.1, 243.4, 248.4, 1014.0, 1014.0, -6.780, 342.980, -0.02, 31.4637, 13.7413, 141.900, 40.6, 1498.558, NAN, NAN, NAN, NAN
2024/06/03, 01:02:52.531, 41.768, -68.882, 9.53, 55.620, 59.580000, 9.730, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 202, 234, 1.1, 1.3, 88.4, 88.5, 6.1, 5.9, 242.7, 249.2, 1014.0, 1014.0, -6.990, 342.750, -0.01, 31.4680, 13.7348, 143.700, 40.5, 1498.542, NAN, NAN, NAN, NAN
2024/06/03, 01:03:52.531, 41.770, -68.879, 9.65, 55.190, 59.180000, 9.710, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 201, 219, 2.0, 1.5, 88.6, 88.8, 6.9, 6.3, 243.9, 246.9, 1014.0, 1014.0, -7.160, 342.360, -0.02, 31.4681, 13.7146, 144.000, 40.6, 1498.475, NAN, NAN, NAN, NAN
2024/06/03, 01:04:52.531, 41.771, -68.876, 9.56, 56.170, 60.920000, 9.730, 15.4, 15.4, 1011.9, 1011.9, 0.0, 0.0, 7.250, 6.610, 203, 211, 1.9, 1.4, 88.6, 88.8, 6.8, 6.3, 245.8, 246.4, 1014.0, 1014.0, -7.260, 342.050, -0.01, 31.4676, 13.6979, 146.400, 40.6, 1498.420, NAN, NAN, NAN, NAN
