WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, DPS_COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122, EM710
2024/06/08, 00:33:20.830, 53.365, -45.991, 12.07, 31.630, 30.320000, 12.550, 10.8, 10.9, 1014.7, 1014.5, 0.0, 0.0, 0.000, 0.000, 57, 53, 7.1, 7.1, 100.0, 100.0, 6.5, 6.1, 145.0, 142.5, 1016.8, 1016.6, -5.150, 385.930, -0.00, 34.6313, 9.3026, 873.700, 29.2, 1486.939, NAN, NAN, NAN, NAN
2024/06/08, 00:34:20.830, 53.368, -45.988, 12.05, 31.470, 28.200000, 12.770, 10.8, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 57, 54, 6.9, 7.1, 100.0, 100.0, 6.7, 6.5, 146.2, 143.0, 1016.8, 1016.8, -5.090, 384.790, -0.01, 34.6318, 9.2897, 864.000, 29.3, 1486.893, NAN, NAN, NAN, NAN
2024/06/08, 00:35:20.830, 53.371, -45.985, 11.96, 30.450, 31.310000, 12.570, 10.8, 10.8, 1014.5, 1014.7, 0.0, 0.0, 0.000, 0.000, 59, 56, 6.8, 7.0, 100.0, 100.0, 6.6, 6.4, 147.3, 144.0, 1016.6, 1016.8, -5.180, 385.350, -0.00, 34.6312, 9.2756, 848.600, 29.2, 1486.840, NAN, NAN, NAN, NAN
2024/06/08, 00:36:20.830, 53.374, -45.982, 12.01, 30.520, 30.760000, 12.550, 10.8, 10.8, 1014.5, 1014.5, 0.0, 0.0, 0.000, 0.000, 59, 55, 6.8, 7.1, 100.0, 100.0, 6.5, 6.3, 147.3, 142.8, 1016.6, 1016.6, -5.070, 386.260, -0.01, 34.6318, 9.2593, 831.800, 29.2, 1486.781, NAN, NAN, NAN, NAN
2024/06/08, 00:37:20.830, 53.377, -45.979, 12.02, 32.130, 31.880000, 12.450, 10.8, 10.8, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 58, 56, 7.0, 7.1, 100.0, 100.0, 6.6, 6.4, 146.3, 144.4, 1016.8, 1016.8, -5.070, 386.170, -0.00, 34.6317, 9.2486, 841.100, 29.2, 1486.742, NAN, NAN, NAN, NAN
2024/06/08, 00:38:20.830, 53.380, -45.976, 12.14, 30.950, 30.900000, 12.610, 10.8, 10.8, 1014.7, 1014.6, 0.0, 0.0, 0.000, 0.000, 59, 56, 7.0, 6.9, 100.0, 100.0, 6.7, 6.3, 146.4, 145.4, 1016.8, 1016.7, -5.150, 386.400, -0.01, 34.6324, 9.2436, 819.000, 29.4, 1486.725, NAN, NAN, NAN, NAN
2024/06/08, 00:39:20.830, 53.383, -45.973, 12.11, 29.970, 31.410000, 12.630, 10.8, 10.8, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 59, 56, 7.2, 7.2, 100.0, 100.0, 6.7, 6.4, 144.5, 142.7, 1016.8, 1016.8, -5.130, 386.950, -0.01, 34.6329, 9.2337, 832.400, 29.3, 1486.689, NAN, NAN, NAN, NAN
2024/06/08, 00:40:20.830, 53.386, -45.969, 12.08, 30.580, 32.360000, 12.540, 10.8, 10.8, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 59, 55, 7.2, 7.4, 100.0, 100.0, 6.6, 6.3, 145.2, 141.1, 1016.8, 1016.8, -5.100, 386.330, -0.01, 34.6337, 9.2219, 843.800, 29.3, 1486.647, NAN, NAN, NAN, NAN
2024/06/08, 00:41:20.830, 53.389, -45.966, 12.21, 29.480, 29.720000, 12.350, 10.8, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 58, 56, 7.1, 7.2, 100.0, 100.0, 6.6, 6.4, 142.6, 140.6, 1016.8, 1016.8, -5.190, 385.570, -0.01, 34.6341, 9.2112, 828.800, 29.3, 1486.608, NAN, NAN, NAN, NAN
2024/06/08, 00:42:20.830, 53.392, -45.963, 12.16, 30.960, 33.600000, 12.370, 10.8, 10.8, 1014.8, 1014.7, 0.0, 0.0, 0.000, 0.000, 56, 54, 7.2, 7.3, 100.0, 100.0, 6.3, 6.2, 142.6, 140.6, 1016.9, 1016.8, -5.150, 386.570, -0.01, 34.6354, 9.1988, 837.700, 29.4, 1486.564, NAN, NAN, NAN, NAN
2024/06/08, 00:43:20.830, 53.395, -45.960, 12.13, 31.060, 32.580000, 12.590, 10.8, 10.8, 1014.6, 1014.7, 0.0, 0.0, 0.000, 0.000, 57, 55, 7.2, 7.2, 100.0, 100.0, 6.4, 6.2, 144.5, 143.2, 1016.7, 1016.8, -5.150, 386.280, -0.01, 34.6364, 9.1888, 837.400, 29.5, 1486.529, NAN, NAN, NAN, NAN
2024/06/08, 00:44:20.831, 53.398, -45.957, 12.17, 30.530, 29.410000, 12.620, 10.8, 10.8, 1014.6, 1014.5, 0.0, 0.0, 0.000, 0.000, 57, 54, 7.0, 7.0, 100.0, 100.0, 6.5, 6.2, 145.0, 143.2, 1016.7, 1016.6, -5.160, 385.950, -0.01, 34.6361, 9.1800, 824.900, 29.3, 1486.496, NAN, NAN, NAN, NAN
2024/06/08, 00:45:20.831, 53.400, -45.954, 12.10, 30.640, 30.670000, 12.480, 10.8, 10.8, 1014.5, 1014.7, 0.0, 0.0, 0.000, 0.000, 58, 53, 7.2, 7.4, 100.0, 100.0, 6.6, 6.2, 143.8, 139.1, 1016.6, 1016.8, -5.070, 386.170, -0.01, 34.6359, 9.1790, 796.100, 28.8, 1486.492, NAN, NAN, NAN, NAN
2024/06/08, 00:46:20.831, 53.403, -45.951, 12.26, 29.220, 27.970000, 12.350, 10.8, 10.8, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 56, 53, 7.2, 7.4, 100.0, 100.0, 6.3, 6.1, 140.9, 137.4, 1016.8, 1016.8, -5.050, 385.720, -0.01, 34.6357, 9.1865, 775.300, 28.6, 1486.520, NAN, NAN, NAN, NAN
2024/06/08, 00:47:20.831, 53.406, -45.948, 12.17, 29.940, 31.370000, 12.510, 10.8, 10.8, 1014.5, 1014.6, 0.0, 0.0, 0.000, 0.000, 58, 56, 7.0, 6.9, 100.0, 100.0, 6.4, 6.2, 144.9, 144.5, 1016.6, 1016.7, -5.220, 386.280, -0.01, 34.6340, 9.1918, 750.800, 29.1, 1486.537, NAN, NAN, NAN, NAN
2024/06/08, 00:48:20.831, 53.409, -45.945, 12.16, 30.350, 32.700000, 12.500, 10.8, 10.8, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 57, 55, 7.0, 7.1, 100.0, 100.0, 6.3, 6.2, 144.7, 142.7, 1016.8, 1016.8, -5.060, 386.930, -0.01, 34.6357, 9.1932, 789.100, 29.3, 1486.544, NAN, NAN, NAN, NAN
2024/06/08, 00:49:20.831, 53.412, -45.943, 12.26, 30.070, 30.610000, 12.230, 10.9, 10.9, 1014.8, 1014.7, 0.0, 0.0, 0.000, 0.000, 57, 54, 7.2, 7.1, 100.0, 100.0, 6.4, 6.0, 141.7, 140.6, 1016.9, 1016.8, -5.190, 386.740, -0.01, 34.6363, 9.1974, 788.100, 29.3, 1486.560, NAN, NAN, NAN, NAN
2024/06/08, 00:50:20.831, 53.415, -45.940, 12.17, 30.940, 32.140000, 12.420, 10.9, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 58, 56, 7.1, 6.9, 100.0, 100.0, 6.6, 6.2, 144.5, 144.8, 1016.8, 1016.8, -5.090, 387.170, -0.01, 34.6373, 9.2100, 810.800, 29.4, 1486.608, NAN, NAN, NAN, NAN
2024/06/08, 00:51:20.831, 53.418, -45.937, 12.15, 31.520, 32.430000, 12.610, 10.9, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 59, 56, 6.9, 7.1, 100.0, 100.0, 6.7, 6.5, 147.3, 144.1, 1016.8, 1016.8, -5.090, 387.380, -0.01, 34.6383, 9.2293, 795.000, 29.4, 1486.680, NAN, NAN, NAN, NAN
2024/06/08, 00:52:20.831, 53.421, -45.934, 12.09, 30.490, 29.730000, 12.430, 10.9, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 60, 56, 7.0, 7.0, 100.0, 100.0, 6.8, 6.4, 145.6, 143.2, 1016.8, 1016.8, -5.190, 387.550, -0.01, 34.6388, 9.2518, 794.400, 29.3, 1486.763, NAN, NAN, NAN, NAN
2024/06/08, 00:53:20.831, 53.424, -45.931, 11.99, 31.490, 30.080000, 12.710, 10.9, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 60, 59, 7.2, 7.0, 100.0, 100.0, 7.1, 6.8, 146.0, 146.8, 1016.8, 1016.8, -5.190, 387.240, -0.01, 34.6361, 9.2791, 757.200, 29.4, 1486.859, NAN, NAN, NAN, NAN
2024/06/08, 00:54:20.831, 53.427, -45.928, 11.96, 29.990, 32.870000, 12.370, 10.9, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 59, 56, 7.0, 7.2, 100.0, 100.0, 6.4, 6.2, 145.6, 142.2, 1016.8, 1016.8, -5.160, 387.410, -0.01, 34.6352, 9.2937, 716.400, 28.9, 1486.911, NAN, NAN, NAN, NAN
2024/06/08, 00:55:20.831, 53.430, -45.925, 12.00, 29.900, 32.800000, 12.410, 10.9, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 60, 56, 6.9, 7.2, 100.0, 100.0, 6.5, 6.3, 146.6, 141.9, 1016.8, 1016.8, -5.090, 387.500, -0.02, 34.6369, 9.2993, 727.300, 29.0, 1486.934, NAN, NAN, NAN, NAN
2024/06/08, 00:56:20.831, 53.433, -45.922, 11.92, 30.040, 28.600000, 12.270, 10.9, 10.9, 1014.8, 1014.8, 0.0, 0.0, 0.000, 0.000, 57, 56, 7.0, 6.9, 100.0, 100.0, 6.4, 6.3, 142.9, 143.1, 1016.9, 1016.9, -5.150, 387.490, -0.02, 34.6377, 9.2976, 709.400, 28.8, 1486.929, NAN, NAN, NAN, NAN
2024/06/08, 00:57:20.831, 53.436, -45.919, 11.98, 30.670, 30.070000, 12.530, 10.9, 10.9, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 57, 53, 7.1, 7.0, 100.0, 100.0, 6.5, 6.0, 144.0, 142.4, 1016.8, 1016.8, -5.070, 387.280, -0.02, 34.6389, 9.3021, 752.100, 28.8, 1486.947, NAN, NAN, NAN, NAN
2024/06/08, 00:58:20.831, 53.439, -45.916, 12.03, 31.120, 31.690000, 12.500, 10.8, 10.9, 1014.8, 1014.7, 0.0, 0.0, 0.000, 0.000, 56, 52, 7.1, 7.4, 100.0, 100.0, 6.4, 6.1, 143.8, 138.9, 1016.9, 1016.8, -5.180, 387.010, -0.02, 34.6408, 9.3231, 785.400, 28.8, 1487.026, NAN, NAN, NAN, NAN
2024/06/08, 00:59:20.831, 53.442, -45.913, 12.09, 30.310, 32.090000, 12.430, 10.8, 10.8, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 54, 51, 7.2, 7.3, 100.0, 100.0, 6.0, 5.7, 141.3, 138.5, 1016.8, 1016.8, -5.070, 386.780, -0.02, 34.6412, 9.3470, 808.900, 28.7, 1487.113, NAN, NAN, NAN, NAN
2024/06/08, 01:00:20.832, 53.445, -45.910, 12.06, 30.880, 29.310000, 12.590, 10.7, 10.8, 1014.5, 1014.6, 0.0, 0.0, 0.000, 0.000, 55, 49, 7.2, 7.3, 100.0, 100.0, 6.4, 5.9, 142.2, 137.6, 1016.6, 1016.7, -5.100, 387.130, -0.01, 34.6406, 9.3784, 810.800, 28.7, 1487.227, NAN, NAN, NAN, NAN
2024/06/08, 01:01:20.832, 53.448, -45.907, 12.05, 30.400, 30.850000, 12.470, 10.7, 10.8, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 54, 51, 7.1, 7.2, 100.0, 100.0, 6.1, 5.8, 141.9, 139.1, 1016.8, 1016.8, -5.100, 387.090, -0.02, 34.6410, 9.4132, 816.300, 28.8, 1487.355, NAN, NAN, NAN, NAN
2024/06/08, 01:02:20.832, 53.451, -45.905, 12.08, 30.450, 31.330000, 12.340, 10.7, 10.8, 1014.7, 1014.7, 0.0, 0.0, 0.000, 0.000, 54, 51, 7.2, 7.3, 100.0, 100.0, 6.2, 6.0, 140.3, 137.5, 1016.8, 1016.8, -5.100, 387.230, -0.01, 34.6404, 9.4436, 819.300, 28.7, 1487.465, NAN, NAN, NAN, NAN
2024/06/08, 01:03:20.832, 53.454, -45.902, 12.13, 30.330, 30.710000, 12.530, 10.7, 10.8, 1014.7, 1014.8, 0.0, 0.0, 0.000, 0.000, 55, 52, 7.3, 7.3, 100.0, 100.0, 6.4, 6.0, 141.1, 139.1, 1016.8, 1016.9, -5.250, 387.390, -0.02, 34.6395, 9.4723, 838.800, 28.7, 1487.568, NAN, NAN, NAN, NAN
2024/06/08, 01:04:20.832, 53.457, -45.899, 12.17, 30.480, 27.690000, 12.480, 10.8, 10.8, 1014.8, 1014.8, 0.0, 0.0, 0.000, 0.000, 55, 52, 7.2, 7.2, 100.0, 100.0, 6.4, 6.1, 141.5, 139.6, 1016.9, 1016.9, -5.240, 387.160, -0.01, 34.6367, 9.4801, 829.700, 28.8, 1487.593, NAN, NAN, NAN, NAN
